id,person_id,cohort_id,role,enrolled_date,completion_status,grade,notes,created_at
838,940,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
839,1136,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
840,1572,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
841,1573,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
842,1533,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
843,1574,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
844,1575,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
845,1576,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
846,1577,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
847,1578,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
848,1579,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
849,1580,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
850,1581,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
851,1582,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
852,1583,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
853,1584,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
854,1141,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
855,1585,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
856,1586,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
857,1587,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
858,1588,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
859,1589,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
860,1590,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
861,1591,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
862,1592,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
863,1593,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
864,1594,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
865,1595,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
866,1596,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
867,1179,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
868,1149,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
869,905,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
870,1597,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
871,1598,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
872,1599,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
873,998,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
874,1600,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
875,1601,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
876,1152,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
877,1602,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
878,1603,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
879,943,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
880,1604,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
881,1605,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
882,1154,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
883,1606,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
884,1158,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
885,1607,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
886,1608,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
887,1609,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
888,1610,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
889,1023,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
890,1611,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
891,1612,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
892,1613,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
893,1614,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
894,1615,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
895,1616,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
896,1617,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
897,1162,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
898,959,22,강사,,N/A,,,2026-08-08 01:54:27.651385+00:00
899,1618,22,강사,,N/A,,,2026-08-08 01:54:28.579617+00:00
900,1619,22,강사,,N/A,,,2026-08-08 01:54:28.579617+00:00
901,1620,22,강사,,N/A,,,2026-08-08 01:54:28.579617+00:00
902,1661,24,강사,,N/A,,연도: 26-1 / 주제: [푸드테크 융합기술1] 푸드테크바이오(요리와 과학),2026-08-08 01:54:28.579617+00:00
903,1662,24,강사,,N/A,,연도: 26-1 / 주제: [푸드테크 융합기술1] 푸드로봇자동화,2026-08-08 01:54:28.579617+00:00
904,1663,24,강사,,N/A,,연도: 26-1 / 주제: [푸드테크 융합기술1] 푸드정밀영양,2026-08-08 01:54:28.579617+00:00
905,1664,24,강사,,N/A,,연도: 26-1 / 주제: [푸드테크 융합기술1] 푸드AI비즈니스(푸드테크인공지능),2026-08-08 01:54:28.579617+00:00
906,1665,24,강사,,N/A,,연도: 26-1 / 주제: [푸드테크 융합기술1] 푸드마이크로바이옴,2026-08-08 01:54:28.579617+00:00
907,1666,24,강사,,N/A,,"연도: 26-1 / 주제: [푸드테크 융합기술1] 푸드3D프린팅, 바이오소재",2026-08-08 01:54:28.579617+00:00
908,1667,24,강사,,N/A,,연도: 26-1 / 주제: [푸드테크 융합기술1] 푸드스마트공정,2026-08-08 01:54:28.579617+00:00
909,1668,24,강사,,N/A,,연도: 26-1 / 주제: [푸드테크 융합기술1] 푸드스마트제조,2026-08-08 01:54:28.579617+00:00
910,1669,24,강사,,N/A,,연도: 26-1 / 주제: [푸드테크 융합기술1] 식물성 대체푸드,2026-08-08 01:54:28.579617+00:00
911,1670,24,강사,,N/A,,연도: 26-1 / 주제: [푸드테크 융합기술2] 푸드테크산업 정책,2026-08-08 01:54:28.579617+00:00
912,1671,24,강사,,N/A,,연도: 26-1 / 주제: [푸드테크 융합기술2] 푸드서비스,2026-08-08 01:54:28.579617+00:00
913,1672,24,강사,,N/A,,연도: 26-1 / 주제: [푸드테크 융합기술2] 푸드 소비자 감각분석,2026-08-08 01:54:28.579617+00:00
914,1673,24,강사,,N/A,,연도: 26-1 / 주제: [푸드테크 융합기술2] 푸드 농업 빅데이터,2026-08-08 01:54:28.579617+00:00
915,1674,24,강사,,N/A,,연도: 26-1 / 주제: [푸드테크 융합기술2] 푸드 건강 빅데이터,2026-08-08 01:54:28.579617+00:00
916,1675,24,강사,,N/A,,"연도: 26-1 / 주제: [푸드테크 융합기술2] 푸드 생산 서비스 운영, 재무 관리",2026-08-08 01:54:28.579617+00:00
917,1676,24,강사,,N/A,,연도: 26-1 / 주제: [푸드테크 융합기술2] 푸드 스마트물류 및 공급망,2026-08-08 01:54:28.579617+00:00
918,1677,24,강사,,N/A,,연도: 26-1 / 주제: [푸드테크 융합기술2] 푸드소비자 분석,2026-08-08 01:54:28.579617+00:00
919,1678,24,강사,,N/A,,연도: 26-1 / 주제: 푸드테크 융합기술2,2026-08-08 01:54:28.579617+00:00
920,1679,24,강사,,N/A,,연도: 25-2 / 주제: [푸드테크 개론] 푸드스마트팜,2026-08-08 01:54:28.579617+00:00
921,1680,24,강사,,N/A,,연도: 25-2 / 주제: [푸드테크 개론] 푸드스마트유통,2026-08-08 01:54:28.579617+00:00
922,1681,24,강사,,N/A,,연도: 25-2 / 주제: [푸드테크 개론] 식품대사체,2026-08-08 01:54:28.579617+00:00
923,1682,24,강사,,N/A,,연도: 25-2 / 주제: [푸드테크 개론] 세포배양푸드,2026-08-08 01:54:28.579617+00:00
924,1683,24,강사,,N/A,,연도: 25-2 / 주제: [푸드테크 개론] 푸드그린바이오,2026-08-08 01:54:28.579617+00:00
926,1684,24,강사,,N/A,,연도: 25-2 / 주제: [푸드테크 개론] 친환경푸드포장재,2026-08-08 01:54:28.579617+00:00
927,1173,24,강사,,N/A,,연도: 25-2 / 주제: [푸드테크 디자인] 혁신과 기업가정신,2026-08-08 01:54:28.579617+00:00
928,1182,24,강사,,N/A,,연도: 25-2 / 주제: [푸드테크 디자인] 스타트업 창업 사례,2026-08-08 01:54:28.579617+00:00
929,1165,24,강사,,N/A,,연도: 25-2 / 주제: [푸드테크 디자인] 데이터 마케팅,2026-08-08 01:54:28.579617+00:00
930,1184,24,강사,,N/A,,연도: 25-2 / 주제: [푸드테크 디자인] 브랜딩,2026-08-08 01:54:28.579617+00:00
931,1192,24,강사,,N/A,,연도: 25-2 / 주제: [푸드테크 디자인] 기술경영,2026-08-08 01:54:28.579617+00:00
932,1685,24,강사,,N/A,,연도: 24-2 / 주제: [푸드테크 규제 및 진흥법규] 농수산 푸드테크지원정책,2026-08-08 01:54:28.579617+00:00
933,1686,24,강사,,N/A,,연도: 24-2 / 주제: [푸드테크 규제 및 진흥법규] 푸드테크와 환자용 식품의 미래,2026-08-08 01:54:28.579617+00:00
934,1687,24,강사,,N/A,,연도: 24-2 / 주제: [푸드테크 규제 및 진흥법규] 푸드테크와 특허,2026-08-08 01:54:28.579617+00:00
935,1688,24,강사,,N/A,,연도: 24-2 / 주제: [푸드테크 규제 및 진흥법규] 중소기업 지원 및 벤처 정책,2026-08-08 01:54:28.579617+00:00
936,1689,24,강사,,N/A,,연도: 24-2 / 주제: [푸드테크 규제 및 진흥법규] 블루푸드테크 지원 정책 및 국제협력,2026-08-08 01:54:28.579617+00:00
937,1690,24,강사,,N/A,,연도: 24-2 / 주제: [푸드테크 규제 및 진흥법규] 바이오산업 전망과 수출전략,2026-08-08 01:54:28.579617+00:00
938,1691,24,강사,,N/A,,연도: 24-2 / 주제: [푸드테크 규제 및 진흥법규] 푸드테크 규제 개혁 현황,2026-08-08 01:54:28.579617+00:00
939,1692,24,강사,,N/A,,연도: 24-2 / 주제: [푸드테크 융합기술2] 바이오식품산업,2026-08-08 01:54:28.579617+00:00
941,1693,24,강사,,N/A,,연도: 24-2 / 주제: [푸드테크 융합기술2] 피부-뇌 상호작용과 푸드테크,2026-08-08 01:54:28.579617+00:00
942,1694,24,강사,,N/A,,연도: 24-2 / 주제: [푸드테크 융합기술2] 슬리피:디지털수면기기,2026-08-08 01:54:28.579617+00:00
944,1695,24,강사,,N/A,,"연도: 24-2 / 주제: [푸드테크 융합기술2] AI 신약후보물질 발굴, 바이오 융합기술",2026-08-08 01:54:28.579617+00:00
946,1696,24,강사,,N/A,,연도: 24-1 / 주제: [푸드테크 비지니스] 산지 소싱과 빅데이터,2026-08-08 01:54:28.579617+00:00
947,1697,24,강사,,N/A,,연도: 24-1 / 주제: [푸드테크 비지니스] 스타트업 기업활동의 법적 위험요소 대응,2026-08-08 01:54:28.579617+00:00
948,1698,24,강사,,N/A,,연도: 24-1 / 주제: [푸드테크 비지니스] KFC의 brand reviralization,2026-08-08 01:54:28.579617+00:00
950,1699,24,강사,,N/A,,연도: 24-1 / 주제: [푸드테크 융합기술1] 인간본성과 인공지능,2026-08-08 01:54:28.579617+00:00
952,1700,24,강사,,N/A,,연도: 24-1 / 주제: [푸드테크 융합기술1] 스마트팜 현황 및 기술 개발방향,2026-08-08 01:54:28.579617+00:00
953,1701,24,강사,,N/A,,연도: 24-1 / 주제: [푸드테크 융합기술1] 축산산업 현황 및 현안 해결 노력,2026-08-08 01:54:28.579617+00:00
954,1702,24,강사,,N/A,,연도: 24-1 / 주제: [푸드테크 융합기술1] 창작을 위한 인공지능 오디오,2026-08-08 01:54:28.579617+00:00
955,1703,24,강사,,N/A,,연도: 24-1 / 주제: [푸드테크 융합기술1] startups based on biomaterials therapeutics,2026-08-08 01:54:28.579617+00:00
956,1704,24,강사,,N/A,,연도: 24-1 / 주제: [푸드테크 융합기술1] 신경회로망 연구 : 스트레스와 식습관,2026-08-08 01:54:28.579617+00:00
957,1705,24,강사,,N/A,,연도: 24-1 / 주제: [푸드테크 융합기술1] medicine to drug development to data science,2026-08-08 01:54:28.579617+00:00
958,1706,24,강사,,N/A,,"연도: 24-1 / 주제: [푸드테크 융합기술1] 인류의 미래, 산업의 미래, Agro AI",2026-08-08 01:54:28.579617+00:00
960,1707,24,강사,,N/A,,연도: 24-1 / 주제: [푸드테크 융합기술1] Research field in robotics,2026-08-08 01:54:28.579617+00:00
961,1708,24,강사,,N/A,,연도: 23-2 / 주제: [푸드테크개론] 식품생화학,2026-08-08 01:54:28.579617+00:00
962,1709,24,강사,,N/A,,연도: 23-2 / 주제: [푸드테크개론] 식품분자미생물학,2026-08-08 01:54:28.579617+00:00
963,1710,24,강사,,N/A,,연도: 23-2 / 주제: [푸드테크개론] 식품안전성독성학,2026-08-08 01:54:28.579617+00:00
964,1711,24,강사,,N/A,,연도: 23-2 / 주제: [푸드테크개론] 식품미생물안전성,2026-08-08 01:54:28.579617+00:00
969,1712,24,강사,,N/A,,연도: 23-2 / 주제: [푸드테크 디자인과 기업가 정신] 기술사업화,2026-08-08 01:54:28.579617+00:00
972,1185,24,강사,,N/A,,연도: 23-2 / 주제: [푸드테크 디자인과 기업가 정신] HR테크,2026-08-08 01:54:28.579617+00:00
